,cycle,time_charge,time_discharge,Discharge voltage_measured,Discharge current_measured,Charging Voltage,Charging Current,Power Out,Power In,Temp Discharge,Temp Charge,Output Energy,Input Energy,cap_ratio,imp_ratio
121,122,10568.109,2819.579,3.4700184707575596,-1.6773783325850862,4.180119341065085,0.4722817576491004,5.80628387458608,1.9568292238430984,34.0966676449798,23.8003307641802,16333.136210897803,19475.807077615435,[0.708055],[1.18513793]
122,123,10798.344,2810.672,3.470762691935288,-1.6764253732061745,4.180905341007001,0.46012087450291805,5.80264246320158,1.9070487942817658,34.098307122322275,23.746244842935862,16273.486200224048,19435.92727868944,[0.70547622],[1.19160023]
123,124,10279.047,2811.485,3.4681114670359903,-1.6762788089602807,4.18002634250346,0.4822618105486958,5.799326599692186,1.9985085248044734,34.199761248280545,23.819150856589086,16268.332544494155,19418.64934727869,[0.70565187],[1.19418336]
124,125,10299.39,2802.422,3.4648625780221476,-1.6817992883033979,4.180051194279356,0.4817078695645891,5.81522931859312,1.996163057225856,34.424685092066184,23.88362088910084,16259.26021719624,19423.151933334255,[0.7056804],[1.19520842]
125,126,10543.077999999994,2801.625,3.467864133752209,-1.675081226111013,4.180646937833206,0.4702919496975298,5.793886707124854,1.9490601464119128,34.247001916132724,23.88733507407785,16196.64347807505,19440.826405813255,[0.70269021],[1.2004819]
126,127,10430.109,2802.031,3.464021404592563,-1.6753664262734689,4.180771276246325,0.4730807904400045,5.789377960438715,1.9608160765806961,34.25618468429295,23.825398017874182,16185.053604536533,19326.063048890974,[0.70279114],[1.19304405]
127,128,10154.094,2793.39,3.4664623858156767,-1.6744879201095215,4.180328900165391,0.4851420945408182,5.788486004233333,2.0106296685150777,34.198450144887715,23.79606268848711,16132.412206393414,19179.458859293674,[0.70029529],[1.19672922]
128,129,10316.906,2793.39,3.4685090669355105,-1.6674467270235007,4.180892413752411,0.4765110548653029,5.765275403920376,1.9754481595519167,34.108393018623,23.86100587922604,16067.680913767941,19271.612951351755,[0.69733907],[1.19978521]
129,130,10571.39,2792.485,3.466806213058136,-1.667470288240625,4.181591749623686,0.4632175004715716,5.7631515775149795,1.920764231182687,34.17995746338829,23.90849513704622,16054.428982914493,19265.596144327425,[0.69704082],[1.19807757]
130,1,10289.312,3591.734,3.565899462157851,-1.9892347833261186,4.080872787384842,0.9594710456637998,7.080666174823513,3.8873439758893897,37.356530817304105,24.725187037795905,25534.377139130836,27570.187174815284,[1.],[1.]
131,2,10283.077999999994,3552.297,3.570814209348872,-1.9890474874073776,4.045174541374006,1.000220879209922,7.0896967581931465,3.997688624393332,37.75582039381593,25.35069798581245,25290.512237432995,29297.271685024778,[0.98884808],[0.98225987]
132,3,10281.39,3531.578,3.5666817833633124,-1.9886829505233847,4.051548873709219,0.9960569215894781,7.080025726337354,3.9892237600835343,37.48032870710374,24.710592473137382,25109.587708154366,29089.429271803416,[0.98292025],[0.97591017]
133,4,10081.797,3492.907,3.566839274502585,-1.9885447318884868,4.054876346836672,1.0013751753495963,7.079730720091833,4.0174303435183205,37.17532639839396,24.813692991201464,24835.984143691592,28938.44517749605,[0.97202481],[0.97767773]
134,5,10797.328,3511.594,3.571051969392875,-1.9885639445355103,4.065276815025673,0.9596250760722731,7.088060246329269,3.8566426979214206,37.12795164980427,24.146758612273732,24997.15771859205,28620.98526925092,[0.98300416],[0.97239829]
135,6,10099.218,3431.9370000000054,3.5666308474029806,-1.988056392890279,4.063843033634872,0.9877886479532096,7.0772951023824335,3.9747134584772246,37.00726549554498,24.579453368333258,24399.09319046389,28373.640984642785,[0.9604882],[0.97321595]
136,7,10078.719,3431.125,3.552739224085491,-1.9772969675547503,4.066132819284073,0.982518178842609,7.019807150741277,3.9583062355479823,37.32503782926119,24.269984504837183,24182.729845825925,27933.35606986202,[0.94900435],[0.98435319]
137,8,10617.375,3412.406,3.5560959755046597,-1.9771693646864978,4.071792489072967,0.9547502569896177,7.025238140462667,3.847248501109278,37.12409322760911,23.892263025572518,24073.132941448297,28153.798181106544,[0.94376696],[0.96053742]
138,9,10564.157,3410.688,3.550450085830337,-1.9660385076397235,4.074218581764467,0.9524568753558189,6.981312530138348,3.8415409922276615,37.193217067168895,23.807405349654115,23900.65609869712,27831.49146196235,[0.9375629],[0.98174954]
139,10,10143.984,3410.718,3.5460070836403115,-1.9445990482746265,4.072241149512791,0.968693120821914,6.906124253229356,3.9095605811334364,36.775282314359124,24.14766152369056,23626.41123780931,27620.743476037544,[0.93209489],[0.9791244]
140,11,10790.452999999994,3392.719,3.554257954720063,-1.9769156942357173,4.079543683954578,0.9346191387122411,7.02063218705219,3.7746501094105036,37.35465788477034,23.858789342909308,23918.318073302955,27484.751859266824,[0.93817134],[0.95923048]
141,12,10442.891,3470.672,3.555857469677979,-1.9997552547832576,4.085586906504729,0.9440877605274548,7.1039822629931555,3.825105834880638,37.16589924519329,24.377069790077098,24717.387128282233,27267.983201924806,[0.97229252],[0.97594953]
142,13,10113.656,3414.109,3.553730673480321,-1.9884344406296763,4.129876207718444,0.7198667502052509,7.066751908839711,2.926549205438362,37.34172610890175,24.204849184897352,24184.17419828235,27982.683771766362,[0.95080143],[0.9754518]
143,14,10137.89,3395.219,3.5452650003621513,-1.977131099996694,4.133383430281639,0.7069779186756157,7.016478916584425,2.877914871962679,37.09813130848869,24.06247511253208,23874.106477276884,27547.506517503018,[0.93718519],[0.97265135]
144,15,10651.657,3386.0,3.538408778928343,-1.9657057689209456,4.1386935876722495,0.6672021050818782,6.9680223870228355,2.718656783110525,36.62495450620249,23.61616341157233,23642.15493533711,27378.960119019182,[0.92908983],[0.98248837]
145,16,10032.485,3368.187,3.529768831133264,-1.954249470242243,4.137278474891535,0.6988085786346143,6.916432469138109,2.85023092325414,36.263182923034066,23.602354073858063,23341.209831305347,27013.42069031509,[0.91862761],[0.9814725]
146,17,10574.297,3368.266,3.5300676840423275,-1.949060572743245,4.141457101024644,0.6608854225730674,6.900934474312815,2.696421154492328,36.706899996811586,23.928708540477288,23287.32102951796,26836.195072390183,[0.91607026],[0.98090303]
147,18,10461.735,3358.719,3.524888287562954,-1.9373547119632708,4.141645479496472,0.6634816539120693,6.852834386034499,2.707727381839866,36.43687947975106,23.793952059996382,23056.046175317664,26680.140385127088,[0.90779842],[0.98306943]
148,19,9993.062000000005,3339.5,3.5190926887152725,-1.9312604088713476,4.140892230104236,0.6882012442963528,6.822271641402198,2.8105516939641277,36.18741649966976,23.576653470379856,22821.502432896737,26495.887009564747,[0.89966698],[0.98918353]
149,20,10602.281,3331.265,3.5151810230271,-1.9254139825192562,4.145384297144709,0.6456652982089176,6.795270705990589,2.63858318582936,36.06489054534723,23.297759804335016,22673.81588688674,26370.509070293992,[0.89461977],[0.99131269]
150,21,10667.969,3321.188,3.5140291128341596,-1.9198444871884002,4.14713382409373,0.6368410626284227,6.774273772639051,2.6041051140658813,36.128313658507174,23.386824608461087,22533.925979072676,26101.6334127103,[0.88929462],[0.99103394]
151,22,10504.781,3321.844,3.5141396840039363,-1.9087331589392127,4.146866002651328,0.6426056541099187,6.7377263629177575,2.62805538627833,36.510011972649544,24.000319719442675,22413.48024901387,25893.679719491083,[0.88415231],[0.99630316]
152,23,10246.781,3311.828,3.509578354212467,-1.9027680187434093,4.146165272892511,0.6545309456013867,6.71034596016526,2.677160737429869,36.53371495187131,24.240652800616616,22255.39371971603,25743.569756055636,[0.8786973],[0.98762611]
153,24,10758.985,3293.172,3.505853407270776,-1.9071141515078762,4.149073473832748,0.6288014634575118,6.713792927757286,2.573208232631813,36.17156194844776,23.38821209424859,22143.400529549202,26039.857884679794,[0.87581607],[0.9993868]
154,25,10317.515,3275.328,3.5010379345914444,-1.895354135798834,4.149319265033275,0.6440540683657684,6.66491767972292,2.6379431146559793,35.950518712954505,23.273913034349988,21859.1543775966,25629.119346843174,[0.86547936],[1.00176089]
155,26,10063.547,3329.266,3.532743029535681,-1.9653277079992446,4.133464624796548,0.7001015148467102,6.95622187632349,2.8490139900198352,38.800470533846465,25.774334002882046,23210.927164970664,27164.106007208436,[0.91336844],[1.00090759]
156,27,10376.172,3301.579,3.5212147597332697,-1.9470636598230828,4.140296135803996,0.6658522396092788,6.875912623992751,2.7156389463270507,37.930235988174395,24.893710774661216,22747.179431614095,26590.4361465848,[0.89701823],[1.01341045]
157,28,9756.858999999997,3283.563,3.5093111439506677,-1.924162842638641,4.1407740961115636,0.693288996747943,6.779962413605401,2.832577588487462,37.238531777949696,24.447160989608975,22301.8833636021,26130.106627798883,[0.88134855],[1.00148459]
158,29,10610.906,3275.125,3.5071609197370837,-1.9124470439353753,4.147814314370265,0.6331255913984257,6.734467142475408,2.589534058416574,36.6801841929998,24.038832771434794,22091.733921943447,25983.53355893858,[0.87350164],[1.00432167]
159,30,9978.078,3265.656,3.500928918686388,-1.8950209973545993,4.147155030260053,0.6621310832775893,6.665138194749884,2.7107391507190477,36.576464571676276,24.02226489191938,21797.970308023723,25532.752576441195,[0.86284388],[1.00471289]
160,31,10246.984,3266.093,3.497301989882089,-1.88370824351789,4.149659891227396,0.6404057119410046,6.621076404413663,2.623170957564854,36.625467781945616,24.307773846768132,21650.679570018998,25306.231727199694,[0.85753317],[1.00996904]
161,32,10437.047,3257.594,3.4929038301187165,-1.8716651994380058,4.151763891899827,0.6245211085260342,6.570371476855463,2.559481424590912,36.211824823621306,24.150657668663673,21428.014347088683,25144.900423822506,[0.84968726],[1.02468013]
162,33,10805.827999999994,3248.593,3.488659224822315,-1.8654809345089418,4.154792029296984,0.5978185415720114,6.540645489392699,2.4518337682613995,36.088108027015615,24.012660874583833,21267.642248042317,24807.15105691326,[0.84433947],[1.02432112]
163,34,10805.375,3238.766,3.4822930804773984,-1.8592903578575986,4.15596960147641,0.5933997772613402,6.508477763613677,2.4351523664429835,36.07218466033634,23.869281226408514,21098.79036236733,24750.26961070202,[0.83892547],[1.03698043]
164,35,10685.968,3240.14,3.477575664197983,-1.8481562987898048,4.156491909347307,0.5958220046377882,6.4629788835390505,2.44624824221571,36.129907665586764,23.93174139945963,20957.97332192267,24653.16306584394,[0.83405682],[1.04178915]
165,36,10588.64,3230.109,3.4787436506489255,-1.841574247353844,4.156718541366748,0.5983673361832776,6.440439728084881,2.4571576217320072,36.12961492127954,24.489808046438778,20819.648791625055,24427.346468491545,[0.82850724],[1.03787849]
166,37,10736.094,3229.7810000000027,3.474015246128887,-1.829753394333173,4.158143863599218,0.5866163154078506,6.3907891642321335,2.410064800432245,35.83286900418838,24.299795662865932,20654.951165275434,24396.07535039666,[0.82298348],[1.04630881]
167,38,9790.859,3212.469,3.4718387718772705,-1.817086069772994,4.155601040919431,0.6364236922777523,6.340067452862756,2.6157036573217236,35.49174879466164,24.175514050440892,20379.041178602874,23940.973902279035,[0.8127036],[1.04836393]
168,39,10274.359,3213.219,3.4631801306445515,-1.8111560774496658,4.158789297211492,0.6031676913352989,6.305829541692139,2.4807713766337525,35.357778213967485,23.999991092564102,20268.053848979114,23936.64551084441,[0.81001363],[1.05559882]
169,40,10711.063,3203.578,3.4634693919672066,-1.8113056300795987,4.161275046209065,0.5759517175694426,6.3059358666234555,2.3700837386385554,35.80196150079908,24.07900589741932,20210.226355862553,23833.895669003392,[0.80771356],[1.05629464]
170,41,10153.36,3186.297,3.453707793758604,-1.7857963808615833,4.1614251104256805,0.597038060347328,6.19723136834703,2.4590369512482866,34.8924506025954,24.190387962468446,19748.43102593446,23459.592825316755,[0.79163297],[1.07392712]
171,42,10662.468,3176.438,3.4514035349888315,-1.7850748194527664,4.163958276098408,0.5663705300732987,6.188684347484648,2.333889596987281,34.8216932089399,24.010593827393848,19656.52610742939,23447.128815485456,[0.78870665],[1.07150215]
172,43,10494.625,3167.593,3.450781146333254,-1.7785916660457872,4.164464208785286,0.5710396137689784,6.1624966719688645,2.3542730414714157,34.72196775098749,23.997749310667047,19518.48539878169,23219.031110738528,[0.78356758],[1.06409698]
173,44,10467.75,3167.719,3.446105572450594,-1.772787471203029,4.165089280369291,0.5692244878427761,6.1353945896071025,2.34768181242492,34.7773003944069,24.0637417752407,19430.802589269224,23155.811854509324,[0.77826505],[1.08229523]
174,45,9904.406,3159.077999999994,3.441815253327711,-1.7601807681971708,4.163425204405358,0.5959811734334376,6.083530819869757,2.45949104295285,34.60245558334507,24.135125323676544,19213.729490768175,22842.1421248799,[0.77050587],[1.07370921]
175,46,10805.656,3148.829,3.4450080159856653,-1.7653027883569712,4.167052922452996,0.5485550099310473,6.102393563479408,2.2637824236006496,34.680941219054525,24.05265857236311,19211.85200826916,22898.780221116933,[0.77295237],[1.08121966]
176,47,10777.328,3149.094,3.441164687975024,-1.7593486488770238,4.167771935858777,0.545814898685071,6.075133366947201,2.2533888824591344,34.614111652781865,24.03207986807782,19122.633113139073,22828.365658574712,[0.77017389],[1.084128]
177,48,10745.86,3140.547,3.443620591429829,-1.7526167898737677,4.168306510996145,0.5449248932251952,6.051430825320963,2.2504693040541706,34.44594911370348,24.02569658881275,18995.102875892353,22613.24718323996,[0.76506819],[1.09207733]
178,49,10806.781,3131.625,3.4399432696179084,-1.7516949849801622,4.169166700830438,0.5386889865099013,6.041701229689628,2.2255262434170575,34.475263417500194,24.005282494411276,18910.140383145485,22627.25545028321,[0.76246275],[1.09628976]
179,50,10806.593999999997,3121.907,3.4360271930515904,-1.7510429704035002,4.169644676616027,0.5365668293237157,6.032515608608003,2.2173920827274523,34.49364581678093,23.953551177889636,18822.538746825663,22530.014124829308,[0.75973796],[1.0949836]
180,51,10429.547,3122.125,3.4363093122792923,-1.7388746112390863,4.1692695584982085,0.5531008218082909,5.987499505052152,2.286348131343565,34.18818288029923,23.891690191947806,18681.785618885464,22469.61207057065,[0.75444542],[1.09071607]
181,52,10806.437000000005,3103.828,3.435542921355255,-1.761268220867218,4.169197773081363,0.5473746353612295,6.062930189355939,2.2619216636237907,34.73295880936839,23.906790120466706,18807.636517810774,23020.14223857142,[0.75977765],[1.09698452]
182,53,10805.265,3095.094,3.427233684237355,-1.7545532300777182,4.1711191312655975,0.5362529770375112,6.025125995359105,2.218264158835952,34.63020802420735,23.45733540224789,18637.255830521168,22589.411037027356,[0.75204051],[1.10897075]
183,54,10208.062,3095.781,3.4307536518687582,-1.7364250156958487,4.170591339259448,0.5613395046884,5.963388165752083,2.323098622021765,34.3215336025164,23.533505482630854,18444.301731671367,22220.64534017582,[0.74674586],[1.11704852]
184,55,10807.219,3094.328,3.430880434209887,-1.7371686757879774,4.17248276051658,0.5272464603595821,5.967340811480469,2.1825198281037848,34.849107994797485,23.96677238412529,18452.695452261127,22081.89501025055,[0.74683782],[1.11177874]
185,56,10805.906,3086.531,3.4319846140316543,-1.7358183569582504,4.1723941765333485,0.5256098272283867,5.963642740488371,2.17546880091332,34.956944358863474,24.36758384238293,18390.779910520818,22006.011060336437,[0.74418826],[1.11403415]
186,57,10655.937000000005,3085.625,3.426913589626697,-1.7297302660430063,4.172402910068506,0.5305256662407042,5.933731135385815,2.1962590619221887,34.822154453003485,24.244580831179338,18291.673078075357,22042.607905807912,[0.74130977],[1.11421044]
187,58,10117.172,3067.203,3.4220422356705154,-1.727867109899115,4.171688063914421,0.55567669107907,5.917353319986714,2.3010997188182185,34.55079716987916,24.112233398966612,18129.808225066103,21850.407883789674,[0.7332844],[1.10796285]
188,59,10805.86,3058.157,3.420268714285665,-1.726907314763758,4.174044409713013,0.5190921315878829,5.90757485857226,2.150713570777056,34.359656759486455,23.703388441142522,18048.978785141313,21814.55393427293,[0.73343317],[1.12861204]
189,60,10806.328,3058.812,3.424820810677065,-1.7211995934038358,4.174780078270167,0.5158010234199556,5.892840526790948,2.138013334127165,34.57493440900069,23.800296622639582,18005.46132316429,21715.93504878006,[0.73102094],[1.12608361]
190,61,10744.828,3058.578,3.423499088319264,-1.7211411147327185,4.1745438510755015,0.5170220533466746,5.892434682878018,2.142827364785451,34.923978848388394,24.244805128435626,18001.67597984639,21707.03094595237,[0.7308721],[1.12929585]
191,62,10804.797000000006,3049.328,3.4247420964314865,-1.7200547727480744,4.174566149404982,0.5142582127835255,5.888481739467396,2.131268915021599,34.93320380772274,24.330329171137038,17935.106952758288,21486.77252240608,[0.72825564],[1.11540722]
192,63,10544.452999999994,3074.266,3.439948189189649,-1.789915993695307,4.167560827475256,0.5612710324917077,6.1696647544290295,2.3181035266762295,36.08630309076944,24.810326567572854,18964.01568804082,23081.843342572145,[0.76514714],[1.10570332]
193,64,10701.125,3066.0,3.4341129145012412,-1.7769345930773295,4.169913578643368,0.5429231051487365,6.1123922906960795,2.2446426038764775,35.70091556106779,24.55034622170632,18730.629216688765,22661.080278349786,[0.75720272],[1.10895249]
194,65,10805.813,3056.437,3.432560094036394,-1.764003211774303,4.171532395838362,0.5314085837429655,6.060589928034404,2.198711283388546,35.25245988953848,24.312177924524747,18512.497472322793,22288.472267713198,[0.7491873],[1.10830359]
195,66,10693.438,3048.219,3.4270614887575657,-1.7571701008871021,4.172498324803942,0.5310585279680549,6.026951237623384,2.1986286900220398,35.16937079434478,24.18023647340114,18356.89069508371,22221.38043319223,[0.74406281],[1.11079573]
196,67,10708.406,3039.218,3.427340316812043,-1.7502670210777271,4.17318873884148,0.5267581441465313,6.00084937693983,2.181702396584413,35.10835934997468,24.204245057326045,18223.043740009045,22055.679330387182,[0.73890727],[1.11905554]
197,68,10805.297000000006,3039.047,3.423482197888438,-1.7439614243216501,4.173938904887931,0.5187408122236843,5.972235643930037,2.149126101049336,35.07142274358586,24.275911444114257,18131.718633070657,21925.372636614524,[0.73338907],[1.12299094]
198,69,10363.61,3030.375,3.4220957701069397,-1.7368508556635605,4.17340055296859,0.5375812232935641,5.943463685727909,2.2277077574958035,34.96824725344464,24.28354741656106,17992.811649291918,21728.98567464947,[0.73087879],[1.12658342]
199,70,10805.094,3021.0,3.421883545422635,-1.736004522979866,4.174885302655919,0.514037008477452,5.937918896907438,2.130824168250296,34.98128374553317,24.259857035241993,17916.299900580307,21785.163483372562,[0.72810723],[1.12378331]
200,71,10805.5,3021.75,3.41957774111519,-1.729690117077798,4.175318199908142,0.5110755594792635,5.911619910123499,2.1191097415809095,34.94956519039882,24.2881258994407,17840.993720957795,21610.46125148692,[0.72297007],[1.12358909]
201,72,10806.844,3012.265,3.417528178959646,-1.7287954627467033,4.175615707899823,0.5091562583031797,5.904207408034305,2.111506822654375,34.99181281680348,24.296690574395868,17764.711589693772,21540.966586060003,[0.72035037],[1.12304338]
202,73,10367.906000000003,3002.641,3.419786054072566,-1.721672998163219,4.175150889309918,0.5281951183651555,5.879440239349971,2.190878166783296,34.782678174928215,24.28606653179257,17630.984196479538,21394.00581203301,[0.71755334],[1.13158277]
203,74,10806.719,3012.0,3.417136929898869,-1.7228162229694663,4.17650457769735,0.5046139977332903,5.879569455440258,2.093783662160685,35.343147447538776,24.214243614933867,17686.6764493918,21246.706784541373,[0.71766093],[1.12569305]
204,75,10569.812,3002.172000000006,3.425084418097284,-1.734516072476018,4.173827017154031,0.5290052736469804,5.935270837657364,2.192147332430575,35.67472973132319,24.91130365120783,17803.291221042342,21917.64325065269,[0.7231453],[1.1230402]
205,76,9917.203,2992.703,3.417133986279293,-1.727157023319051,4.173723458924569,0.5525058928176734,5.89636757458428,2.291016712621126,35.505039549244735,24.74852866559438,17622.742232180688,21434.336702497683,[0.71478924],[1.12980889]
206,77,10317.406,2964.468,3.417521467040601,-1.730517902738577,4.175356086603448,0.5259768851452229,5.904824698641454,2.181901577994658,35.37122355505033,24.506464301184874,17484.436052314413,21350.25422883126,[0.71211974],[1.12607218]
207,78,10806.109,2983.375,3.4181623236680387,-1.7141443638380731,4.177001265513866,0.5008667111023696,5.845571077741974,2.078847400948727,35.09719052299837,24.38947362698021,17415.587247206004,21089.17791344523,[0.70968806],[1.12779625]
208,79,10041.921,2975.297,3.420331935905121,-1.7067823273466602,4.175978439491429,0.5337549199368345,5.822214507114896,2.2157485199773235,35.21457480400698,24.717350104216653,17301.812208535954,20976.27100106581,[0.70476136],[1.12314769]
209,80,10719.281,2974.9850000000006,3.419291631169247,-1.7063596521950204,4.177288870633243,0.5000836536825183,5.8189866738214215,2.0760448794354858,35.35235553669278,24.91662208593259,17288.427433188586,21041.46083504571,[0.70444316],[1.13759204]
210,81,10804.719,2966.25,3.414352330355796,-1.7052696591517462,4.177855739421213,0.4943264156386938,5.8055575475455985,2.0526241691207425,35.146585390516165,24.67971644328499,17195.445337103967,20903.163789307007,[0.70180768],[1.14300116]
211,82,10805.687,2956.359,3.41270116714459,-1.7046265574439603,4.17852604471823,0.4918618552792193,5.798801757497814,2.0432040870349337,35.07209564224301,24.403542092469703,17115.42957992804,20830.59701726366,[0.6990399],[1.13583541]
212,83,10011.406,2956.344,3.4104095228091444,-1.6985503106996713,4.17717261863202,0.5273070937271352,5.774936538214493,2.1906305126854027,35.24784839962995,24.66798698295467,17044.926088962606,20664.185250066635,[0.69390938],[1.13694173]
213,84,10806.625,2956.406,3.4144193202606417,-1.6982347588599789,4.178585522762481,0.49014303801335374,5.778984227335812,2.0362156065879584,35.42495308156686,24.95130670586489,17057.001225244356,20721.283832759123,[0.696397],[1.13761515]
214,85,10805.563,2947.266,3.4131710032395346,-1.6971165805711328,4.17869955641777,0.4885370368800131,5.771221869962171,2.0296384696419545,35.289927676146554,24.863701396591534,16985.137834796406,20726.319409673415,[0.69394908],[1.13223535]
215,86,10807.219,2937.984,3.4107019261975147,-1.695919940100431,4.179152897117857,0.4862642176304491,5.761079305283028,2.0208127063120624,35.109219034179254,24.63815471434617,16898.9138496619,20693.653238206465,[0.69116979],[1.13814615]
216,87,10805.547,2929.125,3.4089059214760344,-1.695316312095747,4.179687026714306,0.4844803138932544,5.753869016218264,2.0140915147699507,34.985443913626746,24.356190169316946,16825.071952767106,20551.279797989802,[0.68866646],[1.13545617]
217,88,10510.453,2928.454,3.413408025831758,-1.6890383512433216,4.17950314506998,0.4957478306782481,5.737641496687134,2.0612095676318454,35.098149524411696,24.607766673837762,16776.34676737077,20300.030701003732,[0.68603678],[1.13262998]
218,89,10202.781,2929.375,3.4112210448595315,-1.6892403112189363,4.178903217214852,0.5092029154117292,5.73744041627258,2.1169880485709784,35.48044598180267,25.023096217587497,16779.22145465912,20353.632003623385,[0.68359817],[1.13492871]
219,90,10700.062999999995,2937.625,3.4147570220193475,-1.7152465923901485,4.177076313780461,0.5023281755502773,5.836319034416098,2.0851569984650404,35.53729696896159,24.94218704317284,17120.267721186687,21040.887630008463,[0.6964541],[1.13805151]
220,91,10628.938,2929.078,3.41435871627236,-1.7013404928191715,4.178244586506257,0.4979215106331397,5.781536948879675,2.068505815465134,34.99104575110579,24.52960955298047,16906.120843340836,20809.15367373232,[0.69117369],[1.14458262]
221,92,10807.109,2918.375,3.409188669841806,-1.7004366132157611,4.179570019682875,0.48497028689778343,5.769483951500389,2.0159264826321155,35.01940098052781,24.379189862579608,16810.088768905283,20476.70056769227,[0.68564201],[1.14998521]
222,93,10722.515,2919.812,3.411930366643557,-1.6873533635265776,4.1797461465580215,0.4858555172794384,5.724488591294769,2.02009854237984,34.73340868217769,24.34744246006495,16686.57302979988,20316.820608656668,[0.68320637],[1.14344113]
223,94,10772.969,2900.422,3.4094417183837504,-1.6919294969110734,4.180475236713365,0.48004957759847927,5.735997145913546,1.996620976357636,34.862253079946235,24.306630081080215,16611.652107591795,20283.60973232961,[0.68063843],[1.13090273]
224,95,10745.718999999997,2901.375,3.4081896097479873,-1.685295293957942,4.180575458045289,0.4794923701624099,5.7093035922949955,1.99457345364328,34.72510212935983,24.301166972696524,16535.51899155073,20246.1112354672,[0.67538371],[1.14066278]
225,96,10807.094,2901.187,3.407378514499112,-1.6787428835073936,4.180989327010457,0.475090135918098,5.682925815747517,1.9767001862276186,34.49210885931603,24.17106276188783,16453.584693503988,20074.65222468883,[0.67246789],[1.15288855]
226,97,10113.641,2891.64,3.4085862639015,-1.671213751343032,4.1802598370441455,0.5040844460443368,5.655593045035705,2.0977648938851674,34.32159923576841,24.082318494984378,16320.08743395404,19908.558460182456,[0.66978814],[1.14673478]
227,98,10585.812,2882.906,3.4048436161477675,-1.6768931248947176,4.1813856924818475,0.4803185286719193,5.670362239732272,1.9992885577335315,34.51716827323498,24.09118434634816,16317.507777813002,19964.78398209781,[0.66758993],[1.15159151]
228,99,10806.562,2883.265,3.4081057374178716,-1.6701186583642822,4.181730838103474,0.4701252343995596,5.649188901038632,1.9570457678528783,34.380388301994806,24.118142774711057,16254.328223125416,19968.136654436817,[0.66741127],[1.15349694]
229,100,10805.281000000003,2882.969,3.409172854038072,-1.663475341329261,4.182001396978738,0.4677605582426462,5.625270015741103,1.9475067378376294,34.21438425815987,24.030196257885166,16182.114360905163,19900.189032527822,[0.66459431],[1.16612773]
230,101,10805.625,2883.016,3.4105763913818796,-1.6632769410531218,4.181529998801516,0.4695604333125964,5.626685845013997,1.954274755539336,33.98500011068236,24.37440869808488,16184.696454395631,19862.8418456761,[0.66180092],[1.12785005]
231,102,10806.672,2873.453,3.411333528300928,-1.6559085740676285,4.182019422566178,0.4660602593505121,5.598018101334853,1.9404021488230807,33.65839336674971,24.080757316853333,16050.999045258306,19859.256803517812,[0.65932446],[1.14391841]
232,103,10502.453,2874.031,3.4081283345557156,-1.656100922060331,4.182166822631958,0.4754174565547831,5.596161359247812,1.979985189901023,34.097798708677686,24.351000032791983,16049.29096729886,19693.240867122106,[0.6568947],[1.14483766]
233,104,10689.219,2874.234,3.412573242269915,-1.6493259508429783,4.182002618515236,0.467903756658677,5.577727247727713,1.948198704151011,34.08892685872402,24.6672274702901,15996.725280946697,19699.5288852991,[0.6568086],[1.1379108]
234,105,10436.453999999998,2864.984,3.4076936865602874,-1.648113107681639,4.181834582640992,0.4768047670833278,5.564302786814366,1.9854704602209627,33.90592597022814,24.45105006919861,15903.96427890356,19557.642960366768,[0.65138886],[1.15621348]
235,106,10193.25,2855.093,3.407349960804194,-1.6402541382604887,4.181909885829297,0.48586206426887707,5.53249371332442,2.023748029893726,33.50284822548128,24.165133405445257,15764.433407036222,19496.762130288127,[0.64620929],[1.1513479]
236,107,10733.703,2855.625,3.4092921637678004,-1.6339151095417992,4.183197517427234,0.4593797604294601,5.50990487894767,1.914213492734504,33.27535279210627,23.858943454105994,15696.169971837104,19431.591675035976,[0.64618643],[1.15932065]
237,108,10647.812,2855.594,3.409549235480475,-1.6340244573659803,4.183464592697873,0.45981886625979235,5.5121428430746295,1.916395433173469,33.626481594486755,24.118243446126968,15701.672985603474,19206.004216104215,[0.6435743],[1.14220733]
238,109,10621.235,2847.437,3.410318915287337,-1.6324880079339428,4.183120158655428,0.461311180016978,5.506965074634493,1.9222732392051856,33.579121728815274,24.310302244385074,15639.213481104638,19228.364306054104,[0.64362008],[1.14962036]
239,110,9969.577999999994,2847.36,3.4092694788466416,-1.6192610042624407,4.1824133744039464,0.48738203641775446,5.455220754703012,2.0313425344299216,33.14333916921938,24.06725702501736,15493.08607490914,18979.136282607997,[0.63838502],[1.15324146]
240,111,10501.094,2837.328,3.4094374435069095,-1.6178242977824622,4.18370305418643,0.4627502004747327,5.447416301625018,1.9291231108668747,32.88697473843042,23.73364144040025,15416.301858831132,19169.110812239363,[0.63554278],[1.16552964]
241,112,10570.735,2837.281,3.4038850919769628,-1.6181015728870056,4.184213258814411,0.45612519986990185,5.440129547112169,1.9021558280409814,32.97970129441676,23.57286631358802,15399.160650301326,19017.8308295547,[0.63307893],[1.16348236]
242,113,10804.765,2838.515,3.4065929107527837,-1.6180985297864219,4.184482882367437,0.4463988641725227,5.445457601291467,1.8615489163860957,33.302836345790034,23.89693948363752,15412.77496128003,18912.421993148906,[0.63306452],[1.15525506]
